pop,years,Ne
East Asia,270042.071883777,16808.523149834502
East Asia,272543.2531281028,16808.523149834502
East Asia,275067.6007908067,16808.523149834502
East Asia,277615.32944368036,16808.523149834502
East Asia,280186.6556459195,16808.523149834502
East Asia,282781.7979625338,16808.523149834502
East Asia,285400.97698292375,16808.523149834502
East Asia,288044.4153396298,16808.523149834502
East Asia,290712.33772725816,16808.523149834502
East Asia,293404.9709215787,16808.523149834502
East Asia,296122.5437988032,16808.523149834502
East Asia,298865.2873550382,16808.523149834502
East Asia,301633.4347259197,16808.523149834502
East Asia,304427.2212064306,16808.523149834502
East Asia,307246.88427090034,16809.875974916195
East Asia,310092.6635931923,16808.523149834502
East Asia,312964.80106707505,16808.523149834502
East Asia,315863.5408267819,16808.523149834502
East Asia,318789.1292677649,16808.523149834502
East Asia,321741.81506763713,16808.523149834502
East Asia,324721.8492073125,16808.523149834502
East Asia,327729.48499233817,16808.523149834502
East Asia,330764.97807442426,16808.523149834502
East Asia,333828.58647317643,16808.523149834502
East Asia,336920.5705980267,16808.523149834502
East Asia,340041.19327037025,16808.523149834502
East Asia,343190.71974590427,16808.523149834502
East Asia,346369.41773717344,16808.523149834502
East Asia,349577.55743632786,16808.523149834502
East Asia,352815.4115380883,16808.523149834502
East Asia,356083.2552629274,16808.523149834502
East Asia,359381.36638046254,16808.523149834502
East Asia,362710.0252330648,16808.523149834502
East Asia,366069.51475969056,16808.523149834502
East Asia,369460.1205199302,16808.523149834502
East Asia,372882.130718283,16808.523149834502
East Asia,376335.83622865326,16808.523149834502
East Asia,379821.53061907366,16808.523149834502
East Asia,383339.51017666055,16808.523149834502
East Asia,386890.0739327976,16808.523149834502
East Asia,390473.5236885556,16808.523149834502
East Asia,394090.16404034477,16808.523149834502
East Asia,397740.3024058037,16808.523149834502
East Asia,401424.2490499326,16808.523149834502
East Asia,405142.3171114647,16808.523149834502
East Asia,408894.82262948557,16808.523149834502
East Asia,412682.0845702952,16808.523149834502
East Asia,416504.4248545185,16808.523149834502
East Asia,420362.1683844718,16808.523149834502
East Asia,424255.6430717777,16808.523149834502
East Asia,428185.17986524064,16808.523149834502
East Asia,432151.1127789762,16808.523149834502
East Asia,436153.77892080054,16808.523149834502
East Asia,440193.5185208879,16808.523149834502
East Asia,444270.6749606883,16808.523149834502
East Asia,448385.59480211814,16808.523149834502
East Asia,452538.6278170167,16808.523149834502
East Asia,456730.12701687467,16808.523149834502
East Asia,460960.4486828438,16808.523149834502
East Asia,465229.9523960189,16808.523149834502
East Asia,469539.00106800534,16808.523149834502
East Asia,473887.9609717651,16808.523149834502
East Asia,478277.2017727485,16808.523149834502
East Asia,482707.0965603188,16808.523149834502
East Asia,487178.0218794631,16808.523149834502
East Asia,491690.3577628021,16808.523149834502
East Asia,496244.48776289134,16808.523149834502
East Asia,500840.79898482125,16808.523149834502
East Asia,505479.68211912457,16808.523149834502
East Asia,510161.5314749834,16808.523149834502
East Asia,514886.74501374876,16808.523149834502
East Asia,519655.72438276577,16808.523149834502
East Asia,524468.8749495118,16808.523149834502
East Asia,529326.6058360566,16808.523149834502
East Asia,534229.3299538352,16808.523149834502
East Asia,539177.4640387495,16808.523149834502
East Asia,544171.4286865888,16808.523149834502
East Asia,549211.6483887789,16808.523149834502
East Asia,554298.5515684674,16808.523149834502
East Asia,559432.5706169377,16808.523149834502
East Asia,564614.141930366,16808.523149834502
East Asia,569843.7059469136,16808.523149834502
East Asia,575121.7071841614,16808.523149834502
East Asia,580448.5942768984,16808.523149834502
East Asia,585824.8200152536,16808.523149834502
East Asia,591250.8413831869,16808.523149834502
East Asia,596727.119597331,16808.523149834502
East Asia,602254.1201461927,16808.523149834502
East Asia,607832.3128297236,16808.523149834502
East Asia,613462.1717992505,16808.523149834502
East Asia,619144.1755977834,16808.523149834502
East Asia,624878.8072006888,16808.523149834502
East Asia,630666.5540567406,16808.523149834502
East Asia,636507.9081295577,16808.523149834502
East Asia,642403.365939419,16808.523149834502
East Asia,648353.4286054714,16808.523149834502
East Asia,654358.6018883229,16808.523149834502
East Asia,660419.3962330305,16808.523149834502
East Asia,666536.326812492,16808.523149834502
East Asia,672709.9135712336,16808.523149834502
East Asia,678940.6812696098,16808.523149834502
East Asia,685229.1595284058,16808.523149834502
East Asia,691575.8828738525,16808.523149834502
East Asia,697981.3907830667,16808.523149834502
East Asia,704446.2277299037,16808.523149834502
East Asia,710970.9432312424,16808.523149834502
East Asia,717556.091893692,16808.523149834502
East Asia,724202.2334607315,16808.523149834502
East Asia,730909.9328602918,16808.523149834502
East Asia,737679.7602527731,16808.523149834502
East Asia,744512.2910795128,16807.163369773385
East Asia,751408.1061116962,16807.163369773385
East Asia,758367.7914997191,16807.163369773385
East Asia,765391.9388230155,16807.163369773385
East Asia,772481.1451403401,16807.163369773385
East Asia,779636.0130405221,16807.163369773385
East Asia,786857.1506936844,16807.163369773385
East Asia,794145.171902934,16807.163369773385
East Asia,801500.6961565414,16807.163369773385
East Asia,808924.3486805938,16807.163369773385
East Asia,816416.7604921454,16807.163369773385
East Asia,823978.568452851,16803.57446257741
East Asia,831610.4153230961,16803.57446257741
East Asia,839312.9498166372,16803.57446257741
East Asia,847086.8266557403,16803.57446257741
East Asia,854932.7066268367,16803.57446257741
East Asia,862851.2566366887,16803.57446257741
East Asia,870843.1497690724,16803.57446257741
East Asia,878909.0653419963,16803.57446257741
East Asia,887049.6889654403,16803.57446257741
East Asia,895265.7125996382,16803.57446257741
East Asia,903557.834613892,16803.57446257741
East Asia,911926.7598459298,16803.57446257741
East Asia,920373.199661823,16803.57446257741
East Asia,928897.8720164497,16803.57446257741
East Asia,937501.5015145289,16803.57446257741
East Asia,946184.8194721992,16803.57446257741
East Asia,954948.5639791966,16803.57446257741
East Asia,963793.4799615795,16803.57446257741
East Asia,972720.3192450537,16803.57446257741
East Asia,981729.8406188841,16803.57446257741
East Asia,990822.8099003787,16803.57446257741
East Asia,1000000.0,16803.57446257741
Central-South Asia,100.0,62017.1587910597
Central-South Asia,100.92621909870473,61293.48148881403
Central-South Asia,101.86101701559753,60080.795676775386
Central-South Asia,102.80447320933096,59045.32323843071
Central-South Asia,103.7566678745186,58757.22542946119
Central-South Asia,104.71768194855203,57643.675469118054
Central-South Asia,105.6875971184804,57355.15909275001
Central-South Asia,106.66649582795388,57355.15909275001
Central-South Asia,107.65446128423159,56965.194317222195
Central-South Asia,108.65157746525384,56779.32449017463
Central-South Asia,109.65792912678099,56040.28455139864
Central-South Asia,110.67360180959733,55864.2692121109
Central-South Asia,111.69868184678225,55604.45337479964
Central-South Asia,112.73325637104871,54990.672882500425
Central-South Asia,113.77741332214913,54142.25676147529
Central-South Asia,114.83124145435112,52301.16885635033
Central-South Asia,115.89483034398106,50967.18001203114
Central-South Asia,116.96827039703847,49735.76285271385
Central-South Asia,118.05165285688055,47879.59994511529
Central-South Asia,119.14506981197759,47572.03146819014
Central-South Asia,120.24861420374123,46382.92371656891
Central-South Asia,121.36237983442405,46143.12543829148
Central-South Asia,122.48646137509307,46206.88877008892
Central-South Asia,123.62095437367692,45085.10767099992
Central-South Asia,124.76595526308698,43596.45920847763
Central-South Asia,125.9215613694151,42482.43548130545
Central-South Asia,127.08787092020583,41289.80356093666
Central-South Asia,128.26498305280597,40655.20911323496
Central-South Asia,129.45299782279162,39903.98769949485
Central-South Asia,130.65201621247212,39688.62344645807
Central-South Asia,131.86214013947486,39489.5529496242
Central-South Asia,133.08347246540748,39007.78728470875
Central-South Asia,134.31611700460152,37909.99846406534
Central-South Asia,135.56017853293687,37519.33309470548
Central-South Asia,136.81576279674718,36981.02056089591
Central-South Asia,138.08297652180923,36438.60881902797
Central-South Asia,139.3619274224142,36335.83698553454
Central-South Asia,140.65272421052364,35986.49145903925
Central-South Asia,141.95547660501015,35664.590293650566
Central-South Asia,143.2702953409831,35234.98841847436
Central-South Asia,144.59729217920196,35107.71134301896
Central-South Asia,145.9365799155756,34731.740500892956
Central-South Asia,147.28827239075017,33960.602463522795
Central-South Asia,148.65248449978571,33319.70678208292
Central-South Asia,150.02933220192182,33311.43084690722
Central-South Asia,151.4189325304352,33276.20920042632
Central-South Asia,152.8214036025869,33208.6351094959
Central-South Asia,154.23686462966288,32833.834505285995
Central-South Asia,155.6654359271062,32598.643853324684
Central-South Asia,157.10723892474505,32412.590212555442
Central-South Asia,158.5623961771137,32231.998242016765
Central-South Asia,160.03103137387,31998.509163924107
Central-South Asia,161.51326935030912,31496.00557030508
Central-South Asia,163.0092360979741,31365.325084296514
Central-South Asia,164.51905877536623,30968.916120201866
Central-South Asia,166.04286571875295,30714.31770791472
Central-South Asia,167.5807864530767,30687.940226979517
Central-South Asia,169.13295170296487,30621.444280382922
Central-South Asia,170.6994934038408,30516.713033779575
Central-South Asia,172.2805447131394,30397.211245819224
Central-South Asia,173.87624002162502,30138.83417824815
Central-South Asia,175.486714964815,29999.699458190815
Central-South Asia,177.11210643450886,29972.187760197157
Central-South Asia,178.75255259042353,29972.187760197157
Central-South Asia,180.40819287193827,29792.37757878937
Central-South Asia,182.07916800994624,29436.282691159162
Central-South Asia,183.76562003881708,29300.040817829322
Central-South Asia,185.46769230846996,29214.30519543848
Central-South Asia,187.18552949655793,28897.51419946017
Central-South Asia,188.91927762076665,28686.869030732174
Central-South Asia,190.6690840512252,28327.805959973306
Central-South Asia,192.43509752303302,28087.028000112798
Central-South Asia,194.21746814890264,27834.207895655025
Central-South Asia,196.01634743191858,27734.66975291432
Central-South Asia,197.83188827841641,27644.930890638996
Central-South Asia,199.66424501097933,27349.817942539223
Central-South Asia,201.51357338155583,27175.954839027596
Central-South Asia,203.3800305846982,26933.335200315683
Central-South Asia,205.2637752709252,26804.71448132247
Central-South Asia,207.1649675602069,26799.66605215893
Central-South Asia,209.083769055575,26492.298521961562
Central-South Asia,211.02034285685966,26359.027509187144
Central-South Asia,212.9748535745521,26179.41932172361
Central-South Asia,214.94746734379805,26129.360769959043
Central-South Asia,216.93835183851843,25838.46044749144
Central-South Asia,218.94767628566206,25762.501280264954
Central-South Asia,220.9756114795903,25521.312150460937
Central-South Asia,223.02232979659385,25311.081310659705
Central-South Asia,225.08800520954617,25062.12774959076
Central-South Asia,227.17281330269049,24763.261943763922
Central-South Asia,229.27693128656486,24516.183073806635
Central-South Asia,231.40053801306541,24438.745226870924
Central-South Asia,233.54381399064792,24295.749712026452
Central-South Asia,235.7069413996728,24180.299546880204
Central-South Asia,237.89010410788933,23971.60143460069
Central-South Asia,240.09348768606517,23955.831486695177
Central-South Asia,242.31727942376006,23936.075142778627
Central-South Asia,244.56166834524464,23701.086116084225
Central-South Asia,246.82684522556926,23624.614750614062
Central-South Asia,249.11300260677885,23071.093110682756
Central-South Asia,251.42033481427967,22957.634191486963
Central-South Asia,253.7490379733572,22902.048827637365
Central-South Asia,256.0993100258459,22793.438567132565
Central-South Asia,258.4713507469564,22712.07297034459
Central-South Asia,260.8653617622548,22600.046569531598
Central-South Asia,263.281546564802,22161.55637386746
Central-South Asia,265.7201105324507,22062.976117136124
Central-South Asia,268.1812609453015,21736.95981898885
Central-South Asia,270.6652070033241,21530.257507729995
Central-South Asia,273.1721598441376,21354.68821246465
Central-South Asia,275.7023325609582,21294.744542105116
Central-South Asia,278.25594022071255,21194.019872926634
Central-South Asia,280.8331998823173,20835.076923552246
Central-South Asia,283.43433061513093,20634.119296107732
Central-South Asia,286.0595535175742,20449.918196506405
Central-South Asia,288.7090917359235,20184.980606460653
Central-South Asia,291.3831704832789,20113.22266860563
Central-South Asia,294.08201705870636,20044.851765568877
Central-South Asia,296.8058608665602,19980.259390706036
Central-South Asia,299.5549334359813,19841.17251604456
Central-South Asia,302.3294684405776,19489.694556417668
Central-South Asia,305.1297017182871,19321.7344700643
Central-South Asia,307.9558712914226,19122.232281547636
Central-South Asia,310.8082173869064,19070.392149296677
Central-South Asia,313.68698245668764,19007.210510478384
Central-South Asia,316.59241119835207,18888.310349345484
Central-South Asia,319.52475057592136,18662.68487760664
Central-South Asia,322.4842498408442,18515.447422516903
Central-South Asia,325.4711605531848,18462.591001125234
Central-South Asia,328.48573660300434,18045.79029889407
Central-South Asia,331.5282342319423,17789.589446471477
Central-South Asia,334.59891205499747,17674.901612037967
Central-South Asia,337.69803108250915,17674.901612037967
Central-South Asia,340.8258547423452,17422.64012540372
Central-South Asia,343.98264890229245,17390.28849577475
Central-South Asia,347.1686818926559,17044.436647374263
